"";"pc4";"woz";"urb";"gemeente2020";"COROP"
"1";"1011";509;1;"0363";"23"
"2";"1012";480;1;"0363";"23"
"3";"1013";471;1;"0363";"23"
"4";"1014";731;1;"0363";"23"
"5";"1015";532;1;"0363";"23"
"6";"1016";606;1;"0363";"23"
"7";"1017";734;1;"0363";"23"
"8";"1018";494;1;"0363";"23"
"9";"1019";531;1;"0363";"23"
"10";"1021";333;1;"0363";"23"
"11";"1022";321;1;"0363";"23"
"12";"1023";421;1;"0363";"23"
"13";"1024";329;1;"0363";"23"
"14";"1025";333;1;"0363";"23"
"15";"1026";794;5;"0363";"23"
"16";"1027";774;5;"0363";"23"
"17";"1028";828;5;"0363";"23"
"18";"1031";379;1;"0363";"23"
"19";"1032";369;1;"0363";"23"
"20";"1033";298;2;"0363";"23"
"21";"1034";339;1;"0363";"23"
"22";"1035";414;2;"0363";"23"
"23";"1036";566;1;"0363";"23"
"24";"1037";-99997;5;"0363";"23"
"25";"1041";733;5;"0363";"23"
"26";"1042";207;5;"0363";"23"
"27";"1043";191;2;"0363";"23"
"28";"1046";468;5;"0363";"23"
"29";"1047";-99997;5;"0363";"23"
"30";"1051";410;1;"0363";"23"
"31";"1052";433;1;"0363";"23"
"32";"1053";422;1;"0363";"23"
"33";"1054";570;1;"0363";"23"
"34";"1055";344;1;"0363";"23"
"35";"1056";396;1;"0363";"23"
"36";"1057";397;1;"0363";"23"
"37";"1058";479;1;"0363";"23"
"38";"1059";380;1;"0363";"23"
"39";"1060";461;1;"0363";"23"
"40";"1061";363;1;"0363";"23"
"41";"1062";293;1;"0363";"23"
"42";"1063";285;1;"0363";"23"
"43";"1064";302;1;"0363";"23"
"44";"1065";320;1;"0363";"23"
"45";"1066";435;1;"0363";"23"
"46";"1067";349;1;"0363";"23"
"47";"1068";293;1;"0363";"23"
"48";"1069";315;1;"0363";"23"
"49";"1071";1013;1;"0363";"23"
"50";"1072";446;1;"0363";"23"
"51";"1073";444;1;"0363";"23"
"52";"1074";465;1;"0363";"23"
"53";"1075";744;1;"0363";"23"
"54";"1076";491;1;"0363";"23"
"55";"1077";1183;1;"0363";"23"
"56";"1078";551;1;"0363";"23"
"57";"1079";459;1;"0363";"23"
"58";"1081";548;1;"0363";"23"
"59";"1082";492;1;"0363";"23"
"60";"1083";373;1;"0363";"23"
"61";"1086";528;3;"0363";"23"
"62";"1087";536;2;"0363";"23"
"63";"1091";441;1;"0363";"23"
"64";"1092";457;1;"0363";"23"
"65";"1093";424;1;"0363";"23"
"66";"1094";387;1;"0363";"23"
"67";"1095";375;1;"0363";"23"
"68";"1096";428;1;"0363";"23"
"69";"1097";398;1;"0363";"23"
"70";"1098";499;1;"0363";"23"
"71";"1101";-99997;3;"0363";"23"
"72";"1102";214;1;"0363";"23"
"73";"1103";298;1;"0363";"23"
"74";"1104";269;1;"0363";"23"
"75";"1105";-99997;2;"0363";"23"
"76";"1106";274;2;"0363";"23"
"77";"1107";275;2;"0363";"23"
"78";"1108";264;2;"0363";"23"
"79";"1109";401;5;"0363";"23"
"80";"1111";384;1;"0384";"23"
"81";"1112";335;1;"0384";"23"
"82";"1113";425;3;"0384";"23"
"83";"1114";510;3;"0437";"23"
"84";"1115";408;2;"0437";"23"
"85";"1117";-99997;5;"0394";"23"
"86";"1118";-99997;5;"0394";"23"
"87";"1119";-99997;5;"0394";"23"
"88";"1121";467;3;"0415";"23"
"89";"1127";731;5;"0415";"23"
"90";"1131";307;2;"0385";"23"
"91";"1132";376;3;"0385";"23"
"92";"1135";373;3;"0385";"23"
"93";"1141";367;4;"0852";"23"
"94";"1145";656;5;"0852";"23"
"95";"1151";591;5;"0852";"23"
"96";"1153";749;5;"0852";"23"
"97";"1154";660;5;"0852";"23"
"98";"1156";281;5;"0852";"23"
"99";"1161";353;3;"0394";"23"
"100";"1165";397;4;"0394";"23"
"101";"1171";464;2;"0394";"23"
"102";"1175";440;4;"0394";"23"
"103";"1181";573;1;"0362";"23"
"104";"1182";636;2;"0362";"23"
"105";"1183";422;1;"0362";"23"
"106";"1184";902;4;"0362";"23"
"107";"1185";395;1;"0362";"23"
"108";"1186";386;2;"0362";"23"
"109";"1187";506;2;"0362";"23"
"110";"1188";405;2;"0362";"23"
"111";"1189";484;5;"0362";"23"
"112";"1191";578;4;"0437";"23"
"113";"1211";304;1;"0402";"24"
"114";"1212";254;2;"0402";"24"
"115";"1213";727;2;"0402";"24"
"116";"1214";365;1;"0402";"24"
"117";"1215";398;1;"0402";"24"
"118";"1216";324;2;"0402";"24"
"119";"1217";754;2;"0402";"24"
"120";"1218";401;4;"0402";"24"
"121";"1221";307;1;"0402";"24"
"122";"1222";324;2;"0402";"24"
"123";"1223";371;1;"0402";"24"
"124";"1231";523;4;"1696";"24"
"125";"1231";523;4;"0402";"24"
"126";"1241";424;4;"1696";"24"
"127";"1243";462;4;"1696";"24"
"128";"1244";474;5;"1696";"24"
"129";"1251";793;3;"0417";"24"
"130";"1252";732;4;"0417";"24"
"131";"1261";749;3;"0376";"24"
"132";"1262";687;3;"0376";"24"
"133";"1271";400;2;"0406";"24"
"134";"1272";760;3;"0406";"24"
"135";"1273";311;2;"0406";"24"
"136";"1274";290;2;"0406";"24"
"137";"1275";301;1;"0406";"24"
"138";"1276";306;2;"0406";"24"
"139";"1277";458;2;"0406";"24"
"140";"1309";312;5;"0034";"40"
"141";"1311";295;2;"0034";"40"
"142";"1312";317;2;"0034";"40"
"143";"1313";283;3;"0034";"40"
"144";"1314";225;2;"0034";"40"
"145";"1315";234;2;"0034";"40"
"146";"1316";348;3;"0034";"40"
"147";"1317";251;3;"0034";"40"
"148";"1318";300;2;"0034";"40"
"149";"1319";458;4;"0034";"40"
"150";"1321";340;2;"0034";"40"
"151";"1323";289;2;"0034";"40"
"152";"1324";256;2;"0034";"40"
"153";"1325";308;2;"0034";"40"
"154";"1326";318;2;"0034";"40"
"155";"1328";325;2;"0034";"40"
"156";"1331";467;5;"0034";"40"
"157";"1332";432;5;"0034";"40"
"158";"1333";268;2;"0034";"40"
"159";"1334";202;2;"0034";"40"
"160";"1335";295;2;"0034";"40"
"161";"1336";339;3;"0034";"40"
"162";"1338";277;2;"0034";"40"
"163";"1339";297;2;"0034";"40"
"164";"1341";389;5;"0034";"40"
"165";"1343";618;5;"0034";"40"
"166";"1349";500;5;"0034";"40"
"167";"1351";306;3;"0034";"40"
"168";"1352";274;2;"0034";"40"
"169";"1353";220;2;"0034";"40"
"170";"1354";234;2;"0034";"40"
"171";"1355";260;2;"0034";"40"
"172";"1356";283;3;"0034";"40"
"173";"1357";270;3;"0034";"40"
"174";"1358";1131;5;"0034";"40"
"175";"1359";461;4;"0034";"40"
"176";"1361";447;3;"0034";"40"
"177";"1362";-99997;3;"0034";"40"
"178";"1363";359;2;"0034";"40"
"179";"1381";462;2;"0457";"24"
"180";"1382";350;2;"0457";"24"
"181";"1383";382;3;"0457";"24"
"182";"1384";615;2;"0457";"24"
"183";"1391";602;4;"0736";"17"
"184";"1393";525;5;"1904";"17"
"185";"1394";467;5;"1696";"24"
"186";"1396";562;5;"0736";"17"
"187";"1398";495;4;"1942";"24"
"188";"1399";483;5;"1942";"24"
"189";"1401";596;1;"1942";"24"
"190";"1402";445;1;"1942";"24"
"191";"1403";321;2;"1942";"24"
"192";"1404";384;1;"1942";"24"
"193";"1405";910;2;"1942";"24"
"194";"1406";677;2;"1942";"24"
"195";"1411";525;4;"1942";"24"
"196";"1412";614;2;"1942";"24"
"197";"1421";339;2;"0451";"23"
"198";"1422";351;2;"0451";"23"
"199";"1423";401;3;"0451";"23"
"200";"1424";400;4;"0451";"23"
"201";"1426";501;5;"0736";"17"
"202";"1427";402;4;"0736";"17"
"203";"1428";391;5;"0569";"28"
"204";"1431";401;3;"0358";"23"
"205";"1432";502;4;"0358";"23"
"206";"1433";392;4;"0358";"23"
"207";"1435";372;5;"0394";"23"
"208";"1436";342;4;"0394";"23"
"209";"1437";456;5;"0394";"23"
"210";"1438";300;5;"0394";"23"
"211";"1441";301;1;"0439";"23"
"212";"1442";262;1;"0439";"23"
"213";"1443";260;1;"0439";"23"
"214";"1444";276;2;"0439";"23"
"215";"1445";273;2;"0439";"23"
"216";"1446";303;3;"0439";"23"
"217";"1447";354;2;"0439";"23"
"218";"1448";385;2;"0439";"23"
"219";"1451";647;5;"0415";"23"
"220";"1452";407;5;"0852";"23"
"221";"1454";575;5;"0852";"23"
"222";"1456";466;5;"0880";"22"
"223";"1458";569;5;"0880";"22"
"224";"1461";520;3;"0370";"23"
"225";"1462";411;4;"0370";"23"
"226";"1463";588;5;"0370";"23"
"227";"1464";569;5;"0370";"23"
"228";"1471";496;5;"0385";"23"
"229";"1472";494;5;"0385";"23"
"230";"1473";537;5;"0385";"23"
"231";"1474";352;5;"0385";"23"
"232";"1475";407;5;"0385";"23"
"233";"1476";470;5;"0385";"23"
"234";"1477";482;5;"0385";"23"
"235";"1481";443;5;"0385";"23"
"236";"1482";558;5;"0852";"23"
"237";"1483";352;4;"0361";"19"
"238";"1484";416;5;"0361";"19"
"239";"1485";721;5;"0361";"19"
"240";"1486";390;5;"0361";"19"
"241";"1487";295;5;"0361";"19"
"242";"1488";528;5;"0361";"19"
"243";"1489";565;5;"0383";"20"
"244";"1501";266;1;"0479";"22"
"245";"1502";273;1;"0479";"22"
"246";"1503";271;1;"0479";"22"
"247";"1504";254;2;"0479";"22"
"248";"1505";273;2;"0479";"22"
"249";"1506";325;1;"0479";"22"
"250";"1507";346;2;"0479";"22"
"251";"1508";252;2;"0479";"22"
"252";"1509";329;4;"0479";"22"
"253";"1511";411;3;"0431";"23"
"254";"1521";264;2;"0479";"22"
"255";"1525";361;5;"0479";"22"
"256";"1531";323;2;"0880";"22"
"257";"1534";422;5;"0880";"22"
"258";"1536";452;5;"0361";"19"
"259";"1541";325;2;"0479";"22"
"260";"1544";308;3;"0479";"22"
"261";"1546";457;5;"0880";"22"
"262";"1551";408;5;"0479";"22"
"263";"1561";276;2;"0479";"22"
"264";"1562";348;2;"0479";"22"
"265";"1566";366;4;"0479";"22"
"266";"1567";406;2;"0479";"22"
"267";"1601";284;3;"0388";"18"
"268";"1602";257;3;"0388";"18"
"269";"1606";317;5;"0498";"18"
"270";"1607";335;5;"0498";"18"
"271";"1608";410;5;"0498";"18"
"272";"1609";393;5;"0498";"18"
"273";"1611";292;3;"0532";"18"
"274";"1613";291;3;"0532";"18"
"275";"1614";315;4;"0532";"18"
"276";"1616";316;4;"0498";"18"
"277";"1617";336;5;"0498";"18"
"278";"1619";300;5;"0420";"18"
"279";"1621";327;2;"0405";"18"
"280";"1622";237;3;"0405";"18"
"281";"1623";346;2;"0405";"18"
"282";"1624";303;2;"0405";"18"
"283";"1625";273;2;"0405";"18"
"284";"1627";-99997;4;"0405";"18"
"285";"1628";268;2;"0405";"18"
"286";"1631";363;5;"1598";"18"
"287";"1633";327;4;"1598";"18"
"288";"1634";301;5;"1598";"18"
"289";"1636";306;5;"0361";"19"
"290";"1641";287;5;"1598";"18"
"291";"1642";407;5;"1598";"18"
"292";"1643";465;5;"1598";"18"
"293";"1645";327;5;"1598";"18"
"294";"1646";466;5;"0361";"19"
"295";"1647";357;5;"1598";"18"
"296";"1648";318;4;"1598";"18"
"297";"1652";404;5;"1598";"18"
"298";"1654";396;5;"0420";"18"
"299";"1655";337;5;"0420";"18"
"300";"1657";314;5;"0420";"18"
"301";"1658";416;5;"0420";"18"
"302";"1661";365;5;"0432";"18"
"303";"1662";339;5;"0432";"18"
"304";"1663";371;5;"0432";"18"
"305";"1671";285;3;"0420";"18"
"306";"1674";328;5;"0420";"18"
"307";"1676";349;5;"0420";"18"
"308";"1678";365;5;"0420";"18"
"309";"1679";304;5;"0420";"18"
"310";"1681";390;5;"0420";"18"
"311";"1682";441;5;"0420";"18"
"312";"1683";388;5;"0420";"18"
"313";"1684";343;5;"0420";"18"
"314";"1685";380;4;"0420";"18"
"315";"1686";392;5;"0420";"18"
"316";"1687";382;4;"0420";"18"
"317";"1688";340;5;"0420";"18"
"318";"1689";296;3;"0405";"18"
"319";"1691";404;5;"0420";"18"
"320";"1692";421;5;"0420";"18"
"321";"1693";331;4;"0420";"18"
"322";"1695";356;2;"0405";"18"
"323";"1696";386;5;"0498";"18"
"324";"1697";422;5;"0498";"18"
"325";"1701";295;3;"0398";"19"
"326";"1702";272;2;"0398";"19"
"327";"1703";253;2;"0398";"19"
"328";"1704";378;4;"0398";"19"
"329";"1705";315;2;"0398";"19"
"330";"1706";363;4;"0398";"19"
"331";"1711";371;5;"1598";"18"
"332";"1713";319;4;"1598";"18"
"333";"1715";327;4;"0432";"18"
"334";"1716";292;4;"0432";"18"
"335";"1718";316;5;"0432";"18"
"336";"1719";395;5;"0432";"18"
"337";"1721";363;4;"0416";"19"
"338";"1722";352;3;"0416";"19"
"339";"1723";286;3;"0416";"19"
"340";"1724";328;4;"0416";"19"
"341";"1724";328;4;"0441";"18"
"342";"1731";313;5;"1911";"18"
"343";"1732";380;5;"1911";"18"
"344";"1733";318;5;"1911";"18"
"345";"1734";444;5;"1911";"18"
"346";"1735";323;5;"1911";"18"
"347";"1736";410;5;"1911";"18"
"348";"1738";334;5;"0441";"18"
"349";"1741";301;2;"0441";"18"
"350";"1742";296;4;"0441";"18"
"351";"1744";353;5;"0441";"18"
"352";"1746";321;5;"0441";"18"
"353";"1747";315;5;"0441";"18"
"354";"1749";337;4;"0441";"18"
"355";"1751";317;5;"0441";"18"
"356";"1752";333;5;"0441";"18"
"357";"1753";317;5;"0441";"18"
"358";"1754";338;5;"0441";"18"
"359";"1755";318;5;"0441";"18"
"360";"1756";281;5;"0441";"18"
"361";"1757";285;5;"0441";"18"
"362";"1759";314;5;"0441";"18"
"363";"1761";275;4;"1911";"18"
"364";"1764";303;5;"1911";"18"
"365";"1766";293;5;"1911";"18"
"366";"1767";285;5;"1911";"18"
"367";"1768";397;5;"1911";"18"
"368";"1769";494;5;"1911";"18"
"369";"1771";268;4;"1911";"18"
"370";"1773";186;5;"1911";"18"
"371";"1774";320;5;"1911";"18"
"372";"1775";290;5;"1911";"18"
"373";"1777";253;4;"1911";"18"
"374";"1778";309;5;"1911";"18"
"375";"1779";246;5;"1911";"18"
"376";"1781";147;2;"0400";"18"
"377";"1782";159;2;"0400";"18"
"378";"1783";175;3;"0400";"18"
"379";"1784";166;2;"0400";"18"
"380";"1785";181;3;"0400";"18"
"381";"1786";302;5;"0400";"18"
"382";"1787";310;4;"0400";"18"
"383";"1788";234;3;"0400";"18"
"384";"1789";369;5;"0400";"18"
"385";"1791";308;4;"0448";"18"
"386";"1792";333;5;"0448";"18"
"387";"1793";372;5;"0448";"18"
"388";"1794";335;5;"0448";"18"
"389";"1795";358;5;"0448";"18"
"390";"1796";375;5;"0448";"18"
"391";"1797";334;5;"0448";"18"
"392";"1811";280;1;"0361";"19"
"393";"1812";311;4;"0361";"19"
"394";"1813";243;1;"0361";"19"
"395";"1814";272;1;"0361";"19"
"396";"1815";335;1;"0361";"19"
"397";"1816";248;2;"0361";"19"
"398";"1817";338;2;"0361";"19"
"399";"1821";278;1;"0361";"19"
"400";"1822";398;2;"0361";"19"
"401";"1823";302;1;"0361";"19"
"402";"1824";253;2;"0361";"19"
"403";"1825";226;2;"0361";"19"
"404";"1826";246;2;"0361";"19"
"405";"1827";267;2;"0361";"19"
"406";"1829";334;3;"0361";"19"
"407";"1831";289;3;"0361";"19"
"408";"1832";394;5;"0416";"19"
"409";"1834";363;3;"0416";"19"
"410";"1841";340;5;"0361";"19"
"411";"1842";446;5;"0361";"19"
"412";"1843";424;5;"0361";"19"
"413";"1844";464;5;"0361";"19"
"414";"1846";419;5;"0361";"19"
"415";"1847";492;5;"0361";"19"
"416";"1851";428;3;"0399";"19"
"417";"1852";404;3;"0399";"19"
"418";"1853";505;2;"0399";"19"
"419";"1861";667;3;"0373";"19"
"420";"1862";458;3;"0373";"19"
"421";"1865";744;5;"0373";"19"
"422";"1871";495;5;"0373";"19"
"423";"1873";395;5;"0373";"19"
"424";"1901";405;2;"0383";"20"
"425";"1902";383;2;"0383";"20"
"426";"1906";447;4;"0383";"20"
"427";"1911";361;3;"0450";"20"
"428";"1921";385;4;"0383";"20"
"429";"1931";344;3;"0373";"19"
"430";"1934";390;5;"0373";"19"
"431";"1935";356;5;"0373";"19"
"432";"1941";218;1;"0375";"20"
"433";"1942";378;1;"0375";"20"
"434";"1943";324;1;"0375";"20"
"435";"1944";273;1;"0375";"20"
"436";"1945";258;1;"0375";"20"
"437";"1946";231;1;"0375";"20"
"438";"1947";257;1;"0375";"20"
"439";"1948";423;2;"0375";"20"
"440";"1949";281;5;"0375";"20"
"441";"1951";233;3;"0453";"20"
"442";"1961";336;1;"0396";"20"
"443";"1962";283;2;"0396";"20"
"444";"1963";342;2;"0396";"20"
"445";"1964";332;1;"0396";"20"
"446";"1965";413;1;"0396";"20"
"447";"1966";243;1;"0396";"20"
"448";"1967";440;3;"0396";"20"
"449";"1968";601;5;"0396";"20"
"450";"1969";492;3;"0396";"20"
"451";"1971";284;2;"0453";"20"
"452";"1972";242;1;"0453";"20"
"453";"1973";237;1;"0453";"20"
"454";"1974";259;2;"0453";"20"
"455";"1975";243;2;"0453";"20"
"456";"1976";368;3;"0453";"20"
"457";"1981";517;4;"0453";"20"
"458";"1985";541;4;"0453";"20"
"459";"1991";398;2;"0453";"20"
"460";"1992";449;3;"0453";"20"
"461";"2011";455;1;"0392";"21"
"462";"2012";641;1;"0392";"21"
"463";"2013";474;1;"0392";"21"
"464";"2014";466;1;"0392";"21"
"465";"2015";544;2;"0392";"21"
"466";"2019";521;1;"0392";"21"
"467";"2021";371;1;"0392";"21"
"468";"2022";402;1;"0392";"21"
"469";"2023";575;1;"0392";"21"
"470";"2024";457;1;"0392";"21"
"471";"2025";341;1;"0392";"21"
"472";"2026";392;2;"0392";"21"
"473";"2031";516;2;"0392";"21"
"474";"2032";353;1;"0392";"21"
"475";"2033";347;1;"0392";"21"
"476";"2034";279;1;"0392";"21"
"477";"2035";322;1;"0392";"21"
"478";"2036";297;1;"0392";"21"
"479";"2037";264;1;"0392";"21"
"480";"2041";332;2;"0473";"21"
"481";"2042";462;2;"0473";"21"
"482";"2051";873;2;"0377";"21"
"483";"2061";908;3;"0377";"21"
"484";"2063";464;5;"0392";"21"
"485";"2064";480;5;"0394";"23"
"486";"2065";635;5;"0394";"23"
"487";"2071";472;2;"0453";"20"
"488";"2082";673;3;"0453";"20"
"489";"2101";575;2;"0397";"21"
"490";"2102";768;2;"0397";"21"
"491";"2103";531;3;"0397";"21"
"492";"2104";460;4;"0397";"21"
"493";"2105";486;3;"0397";"21"
"494";"2106";762;2;"0397";"21"
"495";"2111";1262;4;"0377";"21"
"496";"2114";464;5;"0377";"21"
"497";"2114";464;5;"0397";"21"
"498";"2116";798;5;"0473";"21"
"499";"2121";515;4;"0377";"21"
"500";"2131";402;2;"0394";"23"
"501";"2132";336;2;"0394";"23"
"502";"2133";354;2;"0394";"23"
"503";"2134";398;2;"0394";"23"
"504";"2135";406;2;"0394";"23"
"505";"2136";506;4;"0394";"23"
"506";"2141";480;4;"0394";"23"
"507";"2142";509;4;"0394";"23"
"508";"2143";319;5;"0394";"23"
"509";"2144";379;3;"0394";"23"
"510";"2151";383;2;"0394";"23"
"511";"2152";402;2;"0394";"23"
"512";"2153";349;4;"0394";"23"
"513";"2154";413;5;"0394";"23"
"514";"2155";520;5;"0394";"23"
"515";"2156";389;5;"0394";"23"
"516";"2157";370;5;"0394";"23"
"517";"2158";366;5;"0394";"23"
"518";"2159";545;5;"1884";"25"
"519";"2161";368;2;"0553";"25"
"520";"2162";340;3;"0553";"25"
"521";"2163";349;2;"0553";"25"
"522";"2165";384;3;"0394";"23"
"523";"2171";378;2;"1525";"25"
"524";"2172";361;2;"1525";"25"
"525";"2181";348;2;"0534";"25"
"526";"2182";347;3;"0534";"25"
"527";"2191";383;5;"0575";"25"
"528";"2201";397;2;"0575";"25"
"529";"2202";570;2;"0575";"25"
"530";"2203";382;2;"0575";"25"
"531";"2204";715;5;"0575";"25"
"532";"2211";370;3;"0575";"25"
"533";"2212";673;4;"0575";"25"
"534";"2215";408;3;"1525";"25"
"535";"2216";399;3;"1525";"25"
"536";"2221";320;2;"0537";"25"
"537";"2222";413;2;"0537";"25"
"538";"2223";360;2;"0537";"25"
"539";"2224";353;1;"0537";"25"
"540";"2225";360;2;"0537";"25"
"541";"2231";386;2;"0537";"25"
"542";"2232";489;3;"0537";"25"
"543";"2235";419;3;"0537";"25"
"544";"2241";405;2;"0629";"26"
"545";"2242";613;2;"0629";"26"
"546";"2243";1448;5;"0629";"26"
"547";"2244";1286;5;"0629";"26"
"548";"2245";593;5;"0629";"26"
"549";"2251";433;2;"0626";"25"
"550";"2252";466;2;"0626";"25"
"551";"2253";376;2;"0626";"25"
"552";"2254";546;3;"0626";"25"
"553";"2261";389;2;"1916";"26"
"554";"2262";195;1;"1916";"26"
"555";"2263";227;2;"1916";"26"
"556";"2264";362;1;"1916";"26"
"557";"2265";388;2;"1916";"26"
"558";"2266";340;3;"1916";"26"
"559";"2267";784;3;"1916";"26"
"560";"2271";498;2;"1916";"26"
"561";"2272";392;1;"1916";"26"
"562";"2273";246;1;"1916";"26"
"563";"2274";293;1;"1916";"26"
"564";"2275";495;1;"1916";"26"
"565";"2281";437;1;"0603";"26"
"566";"2282";279;1;"0603";"26"
"567";"2283";255;1;"0603";"26"
"568";"2284";212;1;"0603";"26"
"569";"2285";305;1;"0603";"26"
"570";"2286";350;1;"0603";"26"
"571";"2287";227;1;"0603";"26"
"572";"2288";387;2;"0603";"26"
"573";"2289";406;3;"0603";"26"
"574";"2291";357;2;"1783";"27"
"575";"2292";409;2;"1783";"27"
"576";"2295";394;4;"1783";"27"
"577";"2311";436;1;"0546";"25"
"578";"2312";338;1;"0546";"25"
"579";"2313";433;1;"0546";"25"
"580";"2314";442;1;"0546";"25"
"581";"2315";273;1;"0546";"25"
"582";"2316";340;1;"0546";"25"
"583";"2317";330;1;"0546";"25"
"584";"2318";410;2;"0546";"25"
"585";"2321";265;1;"0546";"25"
"586";"2322";347;4;"0546";"25"
"587";"2323";832;3;"0546";"25"
"588";"2324";270;1;"0546";"25"
"589";"2331";353;2;"0546";"25"
"590";"2332";310;1;"0546";"25"
"591";"2333";348;2;"0546";"25"
"592";"2334";561;2;"0546";"25"
"593";"2341";553;2;"0579";"25"
"594";"2342";628;3;"0579";"25"
"595";"2343";429;2;"0579";"25"
"596";"2351";459;2;"0547";"25"
"597";"2352";312;1;"0547";"25"
"598";"2353";363;2;"0547";"25"
"599";"2355";390;5;"1884";"25"
"600";"2361";506;4;"1525";"25"
"601";"2362";496;5;"1525";"25"
"602";"2371";379;3;"1884";"25"
"603";"2374";438;5;"1884";"25"
"604";"2375";387;5;"1884";"25"
"605";"2376";416;5;"1884";"25"
"606";"2377";324;4;"1884";"25"
"607";"2381";398;4;"0638";"25"
"608";"2382";412;3;"0638";"25"
"609";"2391";376;4;"0484";"28"
"610";"2394";322;4;"0484";"28"
"611";"2396";349;4;"0484";"28"
"612";"2401";294;2;"0484";"28"
"613";"2402";250;1;"0484";"28"
"614";"2403";261;2;"0484";"28"
"615";"2404";240;2;"0484";"28"
"616";"2405";282;1;"0484";"28"
"617";"2406";314;1;"0484";"28"
"618";"2407";469;5;"0484";"28"
"619";"2408";373;2;"0484";"28"
"620";"2409";643;5;"0484";"28"
"621";"2411";327;2;"1901";"28"
"622";"2412";425;4;"1901";"28"
"623";"2415";410;5;"1901";"28"
"624";"2421";381;4;"0569";"28"
"625";"2431";421;5;"0569";"28"
"626";"2432";484;5;"0569";"28"
"627";"2435";351;5;"0569";"28"
"628";"2441";366;5;"0569";"28"
"629";"2445";449;5;"0484";"28"
"630";"2451";376;4;"1884";"25"
"631";"2461";378;5;"0569";"28"
"632";"2465";419;5;"1884";"25"
"633";"2471";439;5;"0484";"28"
"634";"2481";380;5;"1884";"25"
"635";"2491";665;3;"0518";"26"
"636";"2492";409;3;"0518";"26"
"637";"2493";449;3;"0518";"26"
"638";"2495";629;3;"0518";"26"
"639";"2496";418;2;"0518";"26"
"640";"2497";366;2;"0518";"26"
"641";"2498";492;3;"0518";"26"
"642";"2511";333;1;"0518";"26"
"643";"2512";230;1;"0518";"26"
"644";"2513";315;1;"0518";"26"
"645";"2514";528;1;"0518";"26"
"646";"2515";215;1;"0518";"26"
"647";"2516";195;1;"0518";"26"
"648";"2517";453;1;"0518";"26"
"649";"2518";352;1;"0518";"26"
"650";"2521";191;1;"0518";"26"
"651";"2522";199;1;"0518";"26"
"652";"2523";205;1;"0518";"26"
"653";"2524";226;1;"0518";"26"
"654";"2525";230;1;"0518";"26"
"655";"2526";211;1;"0518";"26"
"656";"2531";192;1;"0518";"26"
"657";"2532";178;1;"0518";"26"
"658";"2533";176;1;"0518";"26"
"659";"2541";167;1;"0518";"26"
"660";"2542";207;1;"0518";"26"
"661";"2543";189;1;"0518";"26"
"662";"2544";221;1;"0518";"26"
"663";"2545";230;1;"0518";"26"
"664";"2546";229;1;"0518";"26"
"665";"2547";213;1;"0518";"26"
"666";"2548";401;1;"0518";"26"
"667";"2551";247;1;"0518";"26"
"668";"2552";273;1;"0518";"26"
"669";"2553";383;2;"0518";"26"
"670";"2554";548;2;"0518";"26"
"671";"2555";289;1;"0518";"26"
"672";"2561";328;1;"0518";"26"
"673";"2562";245;1;"0518";"26"
"674";"2563";281;1;"0518";"26"
"675";"2564";378;1;"0518";"26"
"676";"2565";355;1;"0518";"26"
"677";"2566";629;1;"0518";"26"
"678";"2571";204;1;"0518";"26"
"679";"2572";236;1;"0518";"26"
"680";"2573";205;1;"0518";"26"
"681";"2574";215;1;"0518";"26"
"682";"2581";391;1;"0518";"26"
"683";"2582";612;1;"0518";"26"
"684";"2583";295;1;"0518";"26"
"685";"2584";356;1;"0518";"26"
"686";"2585";605;1;"0518";"26"
"687";"2586";345;1;"0518";"26"
"688";"2587";488;1;"0518";"26"
"689";"2591";230;1;"0518";"26"
"690";"2592";219;1;"0518";"26"
"691";"2593";321;1;"0518";"26"
"692";"2594";540;1;"0518";"26"
"693";"2595";338;1;"0518";"26"
"694";"2596";622;1;"0518";"26"
"695";"2597";570;2;"0518";"26"
"696";"2611";380;1;"0503";"27"
"697";"2612";311;1;"0503";"27"
"698";"2613";328;1;"0503";"27"
"699";"2614";345;1;"0503";"27"
"700";"2616";666;3;"0503";"27"
"701";"2622";283;2;"0503";"27"
"702";"2623";266;2;"0503";"27"
"703";"2624";211;1;"0503";"27"
"704";"2625";216;1;"0503";"27"
"705";"2626";853;3;"0503";"27"
"706";"2627";383;1;"0503";"27"
"707";"2628";249;1;"0503";"27"
"708";"2629";355;4;"0503";"27"
"709";"2631";447;2;"1926";"26"
"710";"2632";373;2;"1926";"26"
"711";"2635";423;2;"1842";"27"
"712";"2636";412;5;"1842";"27"
"713";"2641";376;3;"1926";"26"
"714";"2642";407;2;"1926";"26"
"715";"2643";396;2;"1926";"26"
"716";"2645";394;3;"1926";"26"
"717";"2651";394;3;"1621";"29"
"718";"2652";450;3;"1621";"29"
"719";"2661";418;3;"1621";"29"
"720";"2662";411;2;"1621";"29"
"721";"2665";392;4;"1621";"29"
"722";"2671";364;2;"1783";"27"
"723";"2672";409;2;"1783";"27"
"724";"2673";492;2;"1783";"27"
"725";"2675";378;4;"1783";"27"
"726";"2676";395;4;"1783";"27"
"727";"2678";378;3;"1783";"27"
"728";"2681";359;3;"1783";"27"
"729";"2684";259;3;"1783";"27"
"730";"2685";364;4;"1783";"27"
"731";"2691";381;2;"1783";"27"
"732";"2692";352;2;"1783";"27"
"733";"2693";418;3;"1783";"27"
"734";"2694";408;2;"1783";"27"
